TRAVEL_ID,VISIT_AREA_ID,TRAVEL_VISIT_KEY,방문 순서,방문지명,시군구,방문지 유형,체류시간(분),만족도,재방문 의향,추천 의향,활동 수,활동 소비,사진 수
e_e009302,2308260008,e_e009302|2308260008,8,집,2823710100,21,0.0,,,,0.0,0.0,0.0
e_e009305,2308260001,e_e009305|2308260001,1,집,,21,0.0,,,,0.0,0.0,0.0
e_e009305,2308260002,e_e009305|2308260002,2,현대백화점 판교점,,4,0.0,,3.0,,2.0,0.0,0.0
e_e009305,2308260003,e_e009305|2308260003,3,토파즈홀,,3,0.0,,4.0,,1.0,8301.0,0.0
e_e009305,2308260004,e_e009305|2308260004,4,광명시 자원회수시설,,3,0.0,,3.0,,2.0,3600.0,1.0
e_e009305,2308260005,e_e009305|2308260005,5,광명 업사이클 아트센터,,3,0.0,,4.0,,2.0,19000.0,5.0
e_e009305,2308260006,e_e009305|2308260006,6,광명동굴,,1,0.0,,5.0,,2.0,0.0,8.0
e_e009305,2308260007,e_e009305|2308260007,8,집,,21,0.0,,,,0.0,0.0,0.0
e_e009305,2308260008,e_e009305|2308260008,7,크리스피 크림 도넛 광명역사점,,11,0.0,,3.0,,2.0,7600.0,0.0
e_e009313,2309100001,e_e009313|2309100001,1,집,,21,0.0,,,,0.0,0.0,0.0
e_e009313,2309100002,e_e009313|2309100002,2,스타필드 하남,,4,0.0,,5.0,,2.0,34000.0,0.0
e_e009313,2309100003,e_e009313|2309100003,6,소진담컬쳐,,11,0.0,,2.0,,2.0,14500.0,3.0
e_e009313,2309100004,e_e009313|2309100004,7,미사역 5호선,,7,0.0,,4.0,,1.0,0.0,1.0
e_e009313,2309100005,e_e009313|2309100005,8,미사 호수 공원,,7,0.0,,4.0,,2.0,0.0,7.0
e_e009313,2309100006,e_e009313|2309100006,4,아우어 베이커리 하남 스타필드점,,11,0.0,,3.0,,1.0,9700.0,0.0
e_e009313,2309100007,e_e009313|2309100007,9,집,1174010300,21,0.0,,,,0.0,0.0,0.0
e_e009313,2309100009,e_e009313|2309100009,5,안스 베이커리 스타필드 하남점,,11,0.0,,3.0,,1.0,2500.0,0.0
e_e009313,2309100010,e_e009313|2309100010,3,이제 제 하남 스타필드점,,11,0.0,,3.0,,1.0,34000.0,0.0
e_e009334,2308260001,e_e009334|2308260001,1,집,4136011200,21,0.0,,,,0.0,0.0,0.0
e_e009334,2308260002,e_e009334|2308260002,2,우물집,,11,0.0,,3.0,,1.0,70000.0,1.0
e_e009334,2308260003,e_e009334|2308260003,3,테르트르,1111017400,11,0.0,,5.0,,1.0,14500.0,1.0
e_e009334,2308260004,e_e009334|2308260004,4,동대문디자인플라자,,3,0.0,,4.0,,1.0,42000.0,0.0
e_e009334,2308260005,e_e009334|2308260005,6,집,4136011200,21,0.0,,,,0.0,0.0,0.0
e_e009334,2308260006,e_e009334|2308260006,5,안산 레이크 타운 푸르지오 아파트,,22,0.0,,,,0.0,0.0,0.0
e_e009339,2308260001,e_e009339|2308260001,1,집,4131010300,21,0.0,,,,0.0,0.0,0.0
e_e009339,2308260002,e_e009339|2308260002,5,집,4131010300,21,0.0,,,,0.0,0.0,0.0
e_e009339,2308260003,e_e009339|2308260003,2,조계사,,2,0.0,,5.0,,2.0,0.0,2.0
e_e009339,2308260004,e_e009339|2308260004,3,남포 면옥,,11,0.0,,5.0,,1.0,42000.0,0.0
e_e009339,2308260005,e_e009339|2308260005,4,길상사,,2,0.0,,5.0,,2.0,0.0,2.0
e_e009343,2308270001,e_e009343|2308270001,1,집,4146310100,21,0.0,,,,0.0,0.0,0.0
e_e009343,2308270002,e_e009343|2308270002,12,집,,21,0.0,,,,0.0,0.0,0.0
e_e009343,2308270003,e_e009343|2308270003,2,국립현대미술관 서울,,3,0.0,,5.0,,1.0,6300.0,3.0
e_e009343,2308270004,e_e009343|2308270004,3,카페 진선,,11,0.0,,3.0,,2.0,14000.0,1.0
e_e009343,2308270005,e_e009343|2308270005,4,창성동 실험실,,3,0.0,,4.0,,2.0,0.0,2.0
e_e009343,2308270006,e_e009343|2308270006,5,Ofr 서울,,4,0.0,,5.0,,2.0,0.0,1.0
e_e009343,2308270007,e_e009343|2308270007,6,홈 오브 하이,,4,0.0,,5.0,,1.0,0.0,0.0
e_e009343,2308270008,e_e009343|2308270008,7,보안여관,,3,0.0,,5.0,,1.0,0.0,0.0
e_e009343,2308270009,e_e009343|2308270009,8,보안책방,,3,0.0,,5.0,,3.0,0.0,1.0
e_e009343,2308270010,e_e009343|2308270010,9,그라운드 시 소 서촌,,3,0.0,,5.0,,1.0,0.0,3.0
e_e009343,2308270011,e_e009343|2308270011,10,홈 보이 서울,,11,0.0,,5.0,,1.0,57400.0,0.0
e_e009343,2308270012,e_e009343|2308270012,11,아키비스트,,11,0.0,,5.0,,1.0,16000.0,1.0
e_e009361,2308290001,e_e009361|2308290001,1,집,,21,0.0,,,,0.0,0.0,0.0
e_e009361,2308290002,e_e009361|2308290002,2,천하 보쌈,,11,0.0,,5.0,,1.0,15000.0,0.0
e_e009361,2308290003,e_e009361|2308290003,3,창덕궁 후원,,2,0.0,,4.0,,3.0,8000.0,10.0
e_e009361,2308290004,e_e009361|2308290004,4,런던 베이글 뮤지엄 안국점,,11,0.0,,4.0,,1.0,30000.0,0.0
e_e009361,2308290005,e_e009361|2308290005,5,현대카드 디자인 라이브러리,,3,0.0,,5.0,,2.0,0.0,1.0
e_e009361,2308290006,e_e009361|2308290006,6,오브젝트 삼청점,,4,0.0,,5.0,,1.0,21900.0,0.0
e_e009361,2308290007,e_e009361|2308290007,7,놀러와,1111014000,4,0.0,,4.0,,1.0,3000.0,0.0
e_e009361,2308290008,e_e009361|2308290008,8,집,,21,0.0,,,,0.0,0.0,0.0
e_e009366,2308260001,e_e009366|2308260001,1,사무실,4413325600,23,0.0,,,,0.0,0.0,0.0
e_e009366,2308260002,e_e009366|2308260002,2,황기순의 손칼국수와 왕돈가스 안성 공도점,,11,0.0,,4.0,,1.0,41000.0,0.0
e_e009366,2308260003,e_e009366|2308260003,3,농협안성팜랜드,,6,0.0,,5.0,,5.0,59000.0,6.0
e_e009366,2308260004,e_e009366|2308260004,4,집,4413310400,21,0.0,,,,0.0,0.0,0.0
e_e009374,2308230001,e_e009374|2308230001,1,집,4115010400,21,0.0,,,,0.0,0.0,0.0
e_e009374,2308230002,e_e009374|2308230002,6,집,4115010400,21,0.0,,,,0.0,0.0,0.0
e_e009374,2308230003,e_e009374|2308230003,2,광장시장,,4,0.0,,2.0,,2.0,24000.0,1.0
e_e009374,2308230004,e_e009374|2308230004,3,질러 노래방,,3,0.0,,5.0,,1.0,50000.0,0.0
e_e009374,2308230005,e_e009374|2308230005,4,예그린 시어터,,3,0.0,,2.0,,1.0,0.0,0.0
e_e009374,2308230006,e_e009374|2308230006,5,우정 양꼬치,,11,0.0,,3.0,,1.0,22900.0,0.0
e_e009380,2308260001,e_e009380|2308260001,1,집,1162010100,21,0.0,,,,0.0,0.0,0.0
e_e009380,2308260002,e_e009380|2308260002,7,집,1162010100,21,0.0,,,,0.0,0.0,0.0
e_e009380,2308260003,e_e009380|2308260003,2,미메시스 아트 뮤지엄,,3,0.0,,5.0,,1.0,16000.0,6.0
e_e009380,2308260004,e_e009380|2308260004,3,DMZ 장단콩 두부마을,,11,0.0,,3.0,,1.0,26000.0,0.0
e_e009380,2308260005,e_e009380|2308260005,5,카메라타,,11,0.0,,5.0,,2.0,24000.0,1.0
e_e009380,2308260006,e_e009380|2308260006,4,파주 프리미엄 아울렛,,4,0.0,,3.0,,1.0,0.0,1.0
e_e009380,2308260007,e_e009380|2308260007,6,그 집 돼지 서울대 입구점,,11,0.0,,5.0,,1.0,52000.0,0.0
e_e009382,2308260001,e_e009382|2308260001,1,집,4481036000,21,0.0,,,,0.0,0.0,0.0
e_e009382,2308260002,e_e009382|2308260002,2,화성행궁,,2,0.0,,4.0,,1.0,1500.0,3.0
e_e009382,2308260003,e_e009382|2308260003,3,수원시립미술관,,3,0.0,,4.0,,1.0,0.0,1.0
e_e009382,2308260004,e_e009382|2308260004,4,가디림,,11,0.0,,3.0,,1.0,6000.0,0.0
e_e009382,2308260005,e_e009382|2308260005,5,가스 토랑,,11,0.0,,4.0,,1.0,98100.0,0.0
e_e009382,2308260006,e_e009382|2308260006,6,올 데이 보드게임카페 병점점,,12,0.0,,5.0,,1.0,42000.0,0.0
e_e009382,2308260007,e_e009382|2308260007,7,GTS 버거 병점 롯데시네마점,,11,0.0,,3.0,,1.0,91400.0,0.0
e_e009382,2308260008,e_e009382|2308260008,8,집,4481036000,21,0.0,,,,0.0,0.0,0.0
e_e009397,2308270001,e_e009397|2308270001,1,집,1154510100,21,0.0,,,,0.0,0.0,0.0
e_e009397,2308270002,e_e009397|2308270002,2,영월루,,2,0.0,,3.0,,2.0,0.0,6.0
e_e009397,2308270003,e_e009397|2308270003,3,산 너머 남촌,,11,0.0,,4.0,,1.0,18000.0,0.0
e_e009397,2308270004,e_e009397|2308270004,4,대한불교조계종 신륵사,,2,0.0,,3.0,,2.0,0.0,5.0
e_e009397,2308270005,e_e009397|2308270005,5,경기 생활도자미술관,,3,0.0,,3.0,,1.0,0.0,1.0
e_e009397,2308270006,e_e009397|2308270006,7,신세계 프리미엄 아울렛 여주,,4,0.0,,4.0,,1.0,0.0,0.0
e_e009397,2308270007,e_e009397|2308270007,6,바하리야,,11,0.0,,4.0,,2.0,18000.0,0.0
e_e009397,2308270008,e_e009397|2308270008,8,본가,1159010500,21,0.0,,,,0.0,0.0,0.0
e_e009412,2308220001,e_e009412|2308220001,1,집,2820010300,21,0.0,,,,0.0,0.0,0.0
e_e009412,2308220002,e_e009412|2308220002,8,집,2820010300,21,0.0,,,,0.0,0.0,0.0
e_e009412,2308220003,e_e009412|2308220003,2,리틀 포레스트,,11,0.0,,4.0,,1.0,22800.0,0.0
e_e009412,2308220004,e_e009412|2308220004,3,필살기,,11,0.0,,4.0,,1.0,12000.0,1.0
e_e009412,2308220005,e_e009412|2308220005,4,페이퍼돌메이트아틀리에,,10,0.0,,4.0,,1.0,0.0,0.0
e_e009412,2308220006,e_e009412|2308220006,5,오브젝트 성수점,,10,0.0,,4.0,,1.0,0.0,0.0
e_e009412,2308220007,e_e009412|2308220007,6,서울숲,,1,0.0,,4.0,,2.0,0.0,3.0
e_e009412,2308220008,e_e009412|2308220008,7,광야 서울,,3,0.0,,5.0,,1.0,0.0,0.0
e_e009419,2308240001,e_e009419|2308240001,1,친구 친지 집,4117310100,22,0.0,,,,0.0,0.0,0.0
e_e009419,2308240003,e_e009419|2308240003,2,재인폭포,,13,0.0,,4.0,,2.0,0.0,6.0
e_e009419,2308240004,e_e009419|2308240004,3,가마솥 백반,,11,0.0,,3.0,,1.0,18000.0,0.0
e_e009419,2308240005,e_e009419|2308240005,4,연천 호로 고루,,1,0.0,,5.0,,2.0,3000.0,9.0
e_e009419,2308240006,e_e009419|2308240006,5,노보텔 앰배서더 더 스퀘어,,11,0.0,,2.0,,1.0,18000.0,0.0
e_e009419,2308240007,e_e009419|2308240007,6,무지개아파트,,21,0.0,,,,0.0,0.0,0.0
e_e009457,2308260001,e_e009457|2308260001,1,집,4145011100,21,0.0,,,,0.0,0.0,0.0
e_e009457,2308260002,e_e009457|2308260002,2,돈 사돈 강동 직영점,,11,0.0,,3.0,,1.0,34000.0,0.0
e_e009457,2308260003,e_e009457|2308260003,8,집,4145011100,21,0.0,,,,0.0,0.0,0.0
e_e009457,2308260004,e_e009457|2308260004,3,홍대 패션거리,,4,0.0,,3.0,,1.0,0.0,0.0
e_e009457,2308260005,e_e009457|2308260005,5,얼짱 사진 숍 홍대점,,13,0.0,,2.0,,1.0,10000.0,0.0
e_e009457,2308260006,e_e009457|2308260006,4,카페 345,,11,0.0,,3.0,,1.0,12500.0,1.0
e_e009457,2308260007,e_e009457|2308260007,6,하루 필름 홍대 직영 2호점,,13,0.0,,3.0,,1.0,10000.0,0.0
e_e009457,2308260008,e_e009457|2308260008,7,홍대 패션거리,,4,0.0,,3.0,,1.0,4000.0,0.0
e_e009465,2308230001,e_e009465|2308230001,1,집,4113111200,21,0.0,,,,0.0,0.0,0.0
e_e009465,2308230002,e_e009465|2308230002,7,집,4113111200,21,0.0,,,,0.0,0.0,0.0
e_e009465,2308230003,e_e009465|2308230003,2,국립어린이과학관,,3,0.0,,5.0,,1.0,4000.0,2.0
e_e009465,2308230004,e_e009465|2308230004,3,창경궁 초밥,,11,0.0,,5.0,,1.0,45000.0,0.0
e_e009465,2308230005,e_e009465|2308230005,4,자리 커피숍,1111013000,10,0.0,,3.0,,1.0,7000.0,0.0
e_e009465,2308230006,e_e009465|2308230006,5,국립어린이과학관,,3,0.0,,5.0,,2.0,2500.0,0.0
e_e009465,2308230007,e_e009465|2308230007,6,현대백화점 신촌점,,4,0.0,,5.0,,2.0,178800.0,0.0
e_e009496,2308230001,e_e009496|2308230001,1,집,4128510100,21,0.0,,,,0.0,0.0,0.0
e_e009496,2308230002,e_e009496|2308230002,8,집,4128510100,21,0.0,,,,0.0,0.0,0.0
e_e009496,2308230003,e_e009496|2308230003,2,팔공 떡볶이,,4,0.0,,5.0,,1.0,17000.0,1.0
e_e009496,2308230004,e_e009496|2308230004,3,이미 그 한남점,,4,0.0,,5.0,,1.0,146000.0,2.0
e_e009496,2308230005,e_e009496|2308230005,4,옴니 피플 갤러리,,4,0.0,,4.0,,1.0,0.0,1.0
e_e009496,2308230006,e_e009496|2308230006,5,스투시 서울,,4,0.0,,5.0,,1.0,0.0,1.0
e_e009496,2308230007,e_e009496|2308230007,6,위글위글 도산 플래그십스토어,,4,0.0,,1.0,,1.0,0.0,2.0
e_e009496,2308230008,e_e009496|2308230008,7,코엑스,,4,0.0,,5.0,,1.0,0.0,0.0
e_e009504,2308270001,e_e009504|2308270001,1,집,4111312600,21,0.0,,,,0.0,0.0,0.0
e_e009504,2308270002,e_e009504|2308270002,4,호호 식당 익선,,11,0.0,,5.0,,1.0,31000.0,3.0
e_e009504,2308270003,e_e009504|2308270003,6,해피 에버 애프터,,13,0.0,,5.0,,1.0,76000.0,1.0
e_e009504,2308270004,e_e009504|2308270004,5,아베베 베이커리 서울점,,11,0.0,,5.0,,1.0,32500.0,0.0
e_e009504,2308270005,e_e009504|2308270005,7,금회유통,1165010800,10,0.0,,5.0,,1.0,5000.0,0.0
e_e009504,2308270006,e_e009504|2308270006,8,가비 아노,,11,0.0,,5.0,,2.0,11000.0,1.0
e_e009504,2308270007,e_e009504|2308270007,9,도토리 시어터,,3,0.0,,5.0,,1.0,0.0,0.0
e_e009504,2308270008,e_e009504|2308270008,10,마녀 주방 대학로점,,11,0.0,,5.0,,1.0,33000.0,0.0
e_e009504,2308270009,e_e009504|2308270009,12,집,4111312600,21,0.0,,,,0.0,0.0,0.0
e_e009504,2308270010,e_e009504|2308270010,11,수원역,,9,0.0,,5.0,,1.0,0.0,0.0
e_e009504,2308270011,e_e009504|2308270011,2,수원역,,9,0.0,,5.0,,1.0,0.0,0.0
e_e009504,2308270012,e_e009504|2308270012,3,종로3가역 1호선,,9,0.0,,5.0,,1.0,0.0,0.0
e_e009505,2308260001,e_e009505|2308260001,1,집,4148010800,21,0.0,,,,0.0,0.0,0.0
e_e009505,2308260002,e_e009505|2308260002,2,장흥 참숯가마,,13,0.0,,4.0,,4.0,42500.0,3.0
e_e009505,2308260003,e_e009505|2308260003,3,브루다 양주,4163010900,4,0.0,,4.0,,2.0,24900.0,5.0
e_e009505,2308260004,e_e009505|2308260004,4,집,4148010800,21,0.0,,,,0.0,0.0,0.0
e_e009513,2308270001,e_e009513|2308270001,1,집,4137012300,21,0.0,,,,0.0,0.0,0.0
e_e009513,2308270002,e_e009513|2308270002,2,메가 MGC 커피 오산 더 테라 스퀘어점,,11,0.0,,5.0,,1.0,5000.0,0.0
e_e009513,2308270003,e_e009513|2308270003,3,에버랜드 정문 주차장,,9,0.0,,5.0,,1.0,25000.0,0.0
e_e009513,2308270004,e_e009513|2308270004,7,집,4137012300,21,0.0,,,,0.0,0.0,0.0
e_e009513,2308270005,e_e009513|2308270005,4,에버랜드,,6,0.0,,5.0,,5.0,70500.0,2.0
e_e009513,2308270006,e_e009513|2308270006,5,스노피크 카페 앤 다이닝,,11,0.0,,5.0,,2.0,12000.0,1.0
e_e009513,2308270007,e_e009513|2308270007,6,스노피크 에버랜드 캠프 필드,,10,0.0,,5.0,,2.0,587100.0,1.0
e_e009517,2308250001,e_e009517|2308250001,1,집,4137010800,21,0.0,,,,0.0,0.0,0.0
e_e009517,2308250002,e_e009517|2308250002,4,파이브 가이즈 강남,,4,0.0,,4.0,,3.0,0.0,0.0
e_e009517,2308250003,e_e009517|2308250003,3,라인 프렌즈 플래그십스토어 강남점,,10,0.0,,4.0,,1.0,0.0,0.0
e_e009517,2308250004,e_e009517|2308250004,5,당김 성형외과의원,,12,0.0,,4.0,,1.0,0.0,0.0
e_e009517,2308250005,e_e009517|2308250005,6,신사 가로수길,1168010700,4,0.0,,5.0,,2.0,0.0,1.0
e_e009517,2308250006,e_e009517|2308250006,2,신논현역 신분당선,,4,0.0,,4.0,,2.0,0.0,0.0
e_e009517,2308250007,e_e009517|2308250007,7,새들러 하우스,,11,0.0,,4.0,,1.0,21300.0,2.0
e_e009517,2308250008,e_e009517|2308250008,9,랜디스 도넛 신사 가로수 길 점,,4,0.0,,4.0,,2.0,0.0,1.0
e_e009517,2308250009,e_e009517|2308250009,8,브루클린 더 버거 조인트 가로수길점,,4,0.0,,3.0,,1.0,0.0,0.0
e_e009517,2308250010,e_e009517|2308250010,10,강남역 신분당선,,4,0.0,,4.0,,3.0,0.0,0.0
e_e009517,2308250011,e_e009517|2308250011,11,슈퍼 후퍼 버거 강남점,,4,0.0,,4.0,,3.0,6900.0,0.0
e_e009517,2308250012,e_e009517|2308250012,12,ZARA 강남역점,,10,0.0,,5.0,,2.0,0.0,0.0
e_e009517,2308250013,e_e009517|2308250013,13,집,4137010800,21,0.0,,,,0.0,0.0,0.0
e_e009536,2309010001,e_e009536|2309010001,1,집,4136011200,21,0.0,,,,0.0,0.0,0.0
e_e009536,2309010002,e_e009536|2309010002,5,집,4136011200,21,0.0,,,,0.0,0.0,0.0
e_e009536,2309010003,e_e009536|2309010003,2,투하의 숲,,11,0.0,,5.0,,1.0,35000.0,1.0
e_e009536,2309010004,e_e009536|2309010004,3,국립민속박물관,,2,0.0,,5.0,,2.0,0.0,7.0
e_e009536,2309010005,e_e009536|2309010005,4,감탄계숯불치킨 남양주 별내점,,11,0.0,,5.0,,1.0,30000.0,0.0
e_e009539,2308270001,e_e009539|2308270001,1,집,4148010900,21,0.0,,,,0.0,0.0,0.0
e_e009539,2308270002,e_e009539|2308270002,10,집,4148010900,21,0.0,,,,0.0,0.0,0.0
e_e009539,2308270003,e_e009539|2308270003,2,서울어린이대공원 정문 주차장,,9,0.0,,5.0,,1.0,0.0,0.0
e_e009539,2308270004,e_e009539|2308270004,3,서울어린이대공원,,6,0.0,,5.0,,1.0,0.0,0.0
e_e009539,2308270005,e_e009539|2308270005,4,서울어린이대공원 식물원,,6,0.0,,2.0,,1.0,0.0,1.0
e_e009539,2308270006,e_e009539|2308270006,5,서울어린이대공원 동물원,,6,0.0,,5.0,,2.0,14000.0,0.0
e_e009539,2308270007,e_e009539|2308270007,6,어린이대공원 팔각당,,11,0.0,,4.0,,1.0,6900.0,1.0
e_e009539,2308270008,e_e009539|2308270008,7,서울어린이대공원 놀이동산,,6,0.0,,5.0,,1.0,22000.0,0.0
e_e009539,2308270009,e_e009539|2308270009,8,광나루안전체험관,,13,0.0,,5.0,,1.0,0.0,1.0
e_e009539,2308270010,e_e009539|2308270010,9,서울어린이대공원 정문 주차장,,9,0.0,,5.0,,2.0,6450.0,0.0
e_e009550,2308280001,e_e009550|2308280001,1,친구 친지 집,,22,0.0,,,,0.0,0.0,0.0
e_e009550,2308280002,e_e009550|2308280002,2,니지 모리 스튜디오,,2,0.0,,5.0,,5.0,70000.0,7.0
e_e009550,2308280003,e_e009550|2308280003,3,제로니모 커피하우스,,11,0.0,,5.0,,2.0,38500.0,0.0
e_e009550,2308280004,e_e009550|2308280004,6,봉천동 196-28,1162010100,21,0.0,,,,0.0,0.0,0.0
e_e009550,2308280005,e_e009550|2308280005,4,먹골역 7호선,,22,0.0,,,,0.0,0.0,0.0
e_e009550,2308280006,e_e009550|2308280006,5,마포역 5호선,,22,0.0,,,,0.0,0.0,0.0
e_e009556,2308260001,e_e009556|2308260001,1,친구 친지 집,,22,0.0,,,,0.0,0.0,0.0
e_e009556,2308260002,e_e009556|2308260002,2,요미우돈 교자,,11,0.0,,3.0,,1.0,47300.0,1.0
e_e009556,2308260003,e_e009556|2308260003,3,행궁 그리다,,4,0.0,,3.0,,2.0,21000.0,0.0
e_e009556,2308260004,e_e009556|2308260004,4,츄플러스,,11,0.0,,4.0,,2.0,10200.0,0.0
e_e009556,2308260005,e_e009556|2308260005,5,수원 화성 화서문,,2,0.0,,4.0,,1.0,0.0,5.0
e_e009556,2308260006,e_e009556|2308260006,6,용성통닭 본점,,11,0.0,,2.0,,1.0,30000.0,0.0
e_e009556,2308260007,e_e009556|2308260007,7,화성행궁,,2,0.0,,4.0,,1.0,3000.0,0.0
e_e009556,2308260008,e_e009556|2308260008,8,친구 집,1159010200,22,0.0,,,,0.0,0.0,0.0
e_e009566,2308260001,e_e009566|2308260001,1,집,,21,0.0,,,,0.0,0.0,0.0
e_e009566,2308260002,e_e009566|2308260002,2,롯데월드타워 롯데월드몰,,4,0.0,,5.0,,2.0,37000.0,2.0
e_e009566,2308260003,e_e009566|2308260003,3,롯데월드,,6,0.0,,5.0,,2.0,21400.0,2.0
e_e009566,2308260004,e_e009566|2308260004,4,집,,21,0.0,,,,0.0,0.0,0.0
e_e009567,2308230001,e_e009567|2308230001,1,집,4159012000,21,0.0,,,,0.0,0.0,0.0
e_e009567,2308230002,e_e009567|2308230002,2,여민각,,2,0.0,,2.0,,1.0,0.0,3.0
e_e009567,2308230003,e_e009567|2308230003,3,화성행궁 신풍루,,2,0.0,,4.0,,1.0,0.0,7.0
e_e009567,2308230004,e_e009567|2308230004,4,행궁에뜨왈,,4,0.0,,2.0,,1.0,25000.0,0.0
e_e009567,2308230005,e_e009567|2308230005,5,솔 솥 행궁점,,11,0.0,,3.0,,1.0,41000.0,1.0
e_e009567,2308230006,e_e009567|2308230006,6,카페 도화,,11,0.0,,5.0,,2.0,14400.0,2.0
e_e009567,2308230007,e_e009567|2308230007,7,집,,21,0.0,,,,0.0,0.0,0.0
e_e009572,2308280001,e_e009572|2308280001,1,집,4137010800,21,0.0,,,,0.0,0.0,0.0
e_e009572,2308280002,e_e009572|2308280002,10,집,4137010800,21,0.0,,,,0.0,0.0,0.0
e_e009572,2308280003,e_e009572|2308280003,2,화성행궁,,2,0.0,,5.0,,1.0,0.0,5.0
e_e009572,2308280004,e_e009572|2308280004,3,뜸,,11,0.0,,5.0,,1.0,39000.0,0.0
e_e009572,2308280005,e_e009572|2308280005,4,헤올커피로스터즈,,10,0.0,,5.0,,1.0,12000.0,1.0
e_e009572,2308280006,e_e009572|2308280006,6,구디 버디,,10,0.0,,3.0,,1.0,0.0,0.0
e_e009572,2308280007,e_e009572|2308280007,7,AK플라자 수원,,4,0.0,,4.0,,1.0,0.0,0.0
e_e009572,2308280008,e_e009572|2308280008,8,수원역,,9,0.0,,5.0,,1.0,0.0,0.0
e_e009572,2308280009,e_e009572|2308280009,9,오산역 1호선,,9,0.0,,5.0,,1.0,0.0,0.0
e_e009572,2308280010,e_e009572|2308280010,5,행리단길,,4,0.0,,5.0,,1.0,0.0,1.0
e_e009575,2308260001,e_e009575|2308260001,1,집,41,21,0.0,,,,0.0,0.0,0.0
e_e009575,2308260002,e_e009575|2308260002,6,집,,21,0.0,,,,0.0,0.0,0.0
e_e009575,2308260003,e_e009575|2308260003,2,킨텍스 맛고을(음식문화거리),4128710400,4,0.0,,3.0,,2.0,19000.0,1.0
e_e009575,2308260004,e_e009575|2308260004,3,킨텍스 제1전시장,,3,0.0,,5.0,,3.0,22000.0,0.0
e_e009575,2308260005,e_e009575|2308260005,4,트리아농,,11,0.0,,5.0,,2.0,11500.0,1.0
e_e009575,2308260006,e_e009575|2308260006,5,만 원 수산 정자점,,11,0.0,,5.0,,1.0,45000.0,0.0
e_e009590,2308270001,e_e009590|2308270001,1,친구 친지 집,4111514100,22,0.0,,,,0.0,0.0,0.0
e_e009590,2308270002,e_e009590|2308270002,6,르네상스 시티 (거주지),4115010200,21,0.0,,,,0.0,0.0,0.0
e_e009590,2308270003,e_e009590|2308270003,2,광수네 밥상,,11,0.0,,4.0,,1.0,25000.0,0.0
e_e009590,2308270004,e_e009590|2308270004,3,루덴시아,,6,0.0,,5.0,,1.0,0.0,9.0
e_e009590,2308270005,e_e009590|2308270005,4,대한불교조계종 신륵사,,2,0.0,,3.0,,1.0,0.0,8.0
e_e009590,2308270006,e_e009590|2308270006,5,신세계 프리미엄 아울렛 여주,,10,0.0,,5.0,,1.0,710000.0,0.0
e_e009592,2309020001,e_e009592|2309020001,1,집,,21,0.0,,,,0.0,0.0,0.0
e_e009592,2309020002,e_e009592|2309020002,2,현대 프리미엄 아울렛 스페이스 원,,4,0.0,,4.0,,2.0,116000.0,1.0
e_e009592,2309020003,e_e009592|2309020003,3,제주에 육당 다산점,,11,0.0,,5.0,,1.0,46000.0,0.0
e_e009592,2309020004,e_e009592|2309020004,4,구리한강시민공원,,7,0.0,,4.0,,5.0,1000.0,4.0
e_e009592,2309020005,e_e009592|2309020005,5,한강 632스트리트,,11,0.0,,2.0,,2.0,12600.0,2.0
e_e009592,2309020006,e_e009592|2309020006,6,집,,21,0.0,,,,0.0,0.0,0.0
e_e009593,2308250001,e_e009593|2308250001,1,집,,21,0.0,,,,0.0,0.0,0.0
e_e009593,2308250002,e_e009593|2308250002,2,소령원 숲속,,11,0.0,,4.0,,1.0,67000.0,2.0
e_e009593,2308250003,e_e009593|2308250003,3,비헤브,,11,0.0,,3.0,,2.0,11000.0,1.0
e_e009593,2308250004,e_e009593|2308250004,4,마장호수,,1,0.0,,5.0,,2.0,15000.0,3.0
e_e009593,2308250005,e_e009593|2308250005,5,보광사계곡,,1,0.0,,3.0,,3.0,0.0,2.0
e_e009593,2308250006,e_e009593|2308250006,6,처용가,,11,0.0,,5.0,,3.0,32000.0,1.0
e_e009593,2308250007,e_e009593|2308250007,7,보광사 대웅보전,,2,0.0,,5.0,,1.0,0.0,2.0
e_e009593,2308250008,e_e009593|2308250008,8,차차 커 필코 파주 금촌점,,11,0.0,,3.0,,2.0,8000.0,1.0
e_e009593,2308250009,e_e009593|2308250009,9,괴흐엉관,,11,0.0,,4.0,,1.0,33000.0,0.0
e_e009593,2308250010,e_e009593|2308250010,10,집,,21,0.0,,,,0.0,0.0,0.0
e_e009599,2308250001,e_e009599|2308250001,1,집,4127110800,21,0.0,,,,0.0,0.0,0.0
e_e009599,2308250002,e_e009599|2308250002,2,한대앞역 4호선,,9,0.0,,4.0,,1.0,0.0,0.0
e_e009599,2308250003,e_e009599|2308250003,3,수원역 수인 분당선,,9,0.0,,4.0,,1.0,0.0,0.0
e_e009599,2308250004,e_e009599|2308250004,4,캐리비안베이,,6,0.0,,3.0,,6.0,96300.0,3.0
e_e009599,2308250005,e_e009599|2308250005,5,소림 마라 수원역점,,4,0.0,,5.0,,2.0,23058.0,0.0
e_e009599,2308250006,e_e009599|2308250006,6,수원역,,9,0.0,,3.0,,1.0,0.0,0.0
e_e009599,2308250007,e_e009599|2308250007,7,중앙역 4호선,,9,0.0,,3.0,,1.0,0.0,0.0
e_e009599,2308250008,e_e009599|2308250008,8,집,4127110800,21,0.0,,,,0.0,0.0,0.0
