TRAVELER_ID,GENDER,AGE_GRP,INCOME,RESIDENCE_SGG_CD,RESIDENCE_SIDO_NM,MARR_STTS,JOB_NM,TRAVEL_NUM,TRAVEL_DAYS_SUM,VISIT_AREA_CNT,RESIDENCE_TIME_MIN_AVG,PAYMENT_AMT_WON_PER_UNIT,PAYMENT_AMT_WON_SUM,PAYMENT_AMT_WON_PER_PERSON,PAYMENT_AMT_WON_PER_DAY,LODGE_PAYMENT_AMT_WON_SUM,ACTIVITY_PAYMENT_AMT_WON_SUM,MVMN_PAYMENT_AMT_WON_SUM,LODGING_TYPE_CD,LODGING_YN,ACTIVITY_TYPE_CD_CNT,MVMN_NM,TRAVEL_PURPOSE,TRAVEL_COMPANION_TYPE,TRAVEL_COMPANIONS_NUM,VISIT_SIDO_SGG_NM,DGSTFN_AVG,REVISIT_INTENTION_AVG,RCMDTN_INTENTION_AVG,TRAVEL_LIKE_SGG_1,TRAVEL_STYL_ALL,TRAVEL_MOTIVE_ALL,COMPANION_AGE_GRP_1,COMPANION_AGE_GRP_2,COMPANION_AGE_GRP_3,COMPANION_AGE_GRP_4,COMPANION_AGE_GRP_5,COMPANION_GENDER_1,COMPANION_GENDER_2,COMPANION_GENDER_3,COMPANION_GENDER_4,COMPANION_GENDER_5,VALUE_SEGMENT,VALUE_SEGMENT_SUB
e005154,여,20,월평균 100만원 미만,41,경기도,미혼,학생,1,3,18,120,128366.6667,385100,385100,128366.666667,50000,285700,49400,"모텔/여관,게스트하우스",Y,3,"버스 + 지하철,택시","쇼핑;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람",나홀로 여행,1,,4.333333333,3.733333333,3.733333333,50110,"도시 선호 중간선호,도시 선호 중간선호,자연 선호 약간선호,도시 선호 매우선호,도시 선호 중간선호,중립,도시 선호 중간선호,도시 선호 중간선호","새로운 경험 추구,진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",,,,,,,,,,,A,A1
e005156,남,30,월평균 300만원 ~ 400만원 미만,41,경기도,미혼,사무 종사자,2,1,5,240,48500,97000,48500,97000,0,97000,0,,N,2,,쇼핑;Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴,2인 여행(가족 외),2,,4.333333333,4,4,41360,"자연 선호 약간선호,자연 선호 약간선호,자연 선호 중간선호,도시 선호 약간선호,도시 선호 약간선호,도시 선호 약간선호,자연 선호 약간선호,도시 선호 약간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,운동, 건강 증진 및 충전,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",30대,,,,,여자,,,,,C,B0
e005157,남,60,소득없음 ,30,대전광역시,기혼,사무 종사자,1,1,7,95,60866.66667,182600,60866.666667,182600,0,128500,54100,,N,2,"KTX/SRT(고속열차),자가용(승용/승합/트럭 등등)",SNS 인생샷 여행;역사 유적지 방문;지역 문화예술/공연/전시시설 관람,자녀 동반 여행,3,,4.2,5,5,48310,"자연 선호 약간선호,도시 선호 약간선호,도시 선호 약간선호,도시 선호 약간선호,자연 선호 약간선호,도시 선호 약간선호,도시 선호 약간선호,중립","역사 탐방, 문화적 경험 등 교육적 동기,여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",30대,30대,,,,여자,남자,,,,B,B0
e005160,여,30,소득없음 ,11,서울특별시,기혼,전문가 및 관련 종사자,3,2,11,129,120100,720600,240200,360300,608000,66000,33300,콘도미니엄/리조트,Y,3,자가용(승용/승합/트럭 등등),"쇼핑;온천/스파;SNS 인생샷 여행;호캉스 여행;야외 스포츠, 레포츠 활동",자녀 동반 여행,3,,4.777777778,4.777777778,4.777777778,41820,"중립,도시 선호 매우선호,도시 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호","특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행),여행 동반자와의 친밀감 및 유대감 증진,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",30대,~9세이하,,,,남자,여자,,,,A,A1
e005166,남,20,월평균 100만원 미만,41,경기도,미혼,사무 종사자,4,1,13,47.5,94600,189200,94600,189200,0,180500,8700,,N,3,지하철,쇼핑;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람,2인 여행(가족 외),2,서울특별시 용산구,4.181818182,3.454545455,3.272727273,26350,"자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호,도시 선호 중간선호,도시 선호 중간선호,도시 선호 중간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,SNS 사진 등록 등 과시",20대,,,,,여자,,,,,A,A0
e005170,여,40,소득없음 ,41,경기도,기혼,전업주부,2,1,4,240,19200,76800,19200,76800,0,59000,17800,,N,1,자가용(승용/승합/트럭 등등),"테마파크, 놀이시설, 동/식물원 방문",자녀 동반 여행,4,,4.5,4,4.5,50130,"자연 선호 중간선호,중립,중립,중립,자연 선호 중간선호,도시 선호 약간선호,자연 선호 매우선호,도시 선호 중간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,여행 동반자와의 친밀감 및 유대감 증진,SNS 사진 등록 등 과시",50대,10대,10대,,,남자,여자,여자,,,C,C0
e005172,여,20,월평균 200만원 ~ 300만원 미만,11,서울특별시,미혼,서비스 종사자,5,3,24,130.4347826,67208.33333,403250,201625,134416.666667,91150,284100,28000,모텔/여관,Y,4,버스 + 지하철,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;역사 유적지 방문;시티투어;유흥/오락(나이트라이프)",2인 여행(가족 외),2,경기도 수원시 팔달구,4.5,4.5,4.5,48890,"도시 선호 약간선호,자연 선호 매우선호,도시 선호 매우선호,중립,자연 선호 약간선호,도시 선호 약간선호,자연 선호 중간선호,도시 선호 약간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구",20대,,,,,남자,,,,,B,C1
e005175,남,30,월평균 300만원 ~ 400만원 미만,41,경기도,미혼,장치․기계 조작 및 조립 종사자,1,1,7,110,24633.33333,73900,24633.333333,73900,0,66900,7000,,N,2,지하철,역사 유적지 방문;시티투어;캠핑,부모 동반 여행,3,,4.6,4,4.2,42720,"자연 선호 중간선호,중립,자연 선호 중간선호,도시 선호 중간선호,자연 선호 약간선호,자연 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호","역사 탐방, 문화적 경험 등 교육적 동기,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,여행 동반자와의 친밀감 및 유대감 증진",30대,60대,,,,여자,남자,,,,C,C0
e005185,남,20,월평균 200만원 ~ 300만원 미만,11,서울특별시,미혼,사무 종사자,2,1,6,60,36866.66667,110600,36866.666667,110600,0,74700,35900,,N,1,자가용(승용/승합/트럭 등등),쇼핑;Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어,부모 동반 여행,3,,4,3.5,3.25,11440,"중립,자연 선호 매우선호,자연 선호 약간선호,자연 선호 중간선호,도시 선호 약간선호,자연 선호 약간선호,도시 선호 매우선호,도시 선호 약간선호","여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",50대,50대,,,,남자,여자,,,,C,C0
e005187,여,50,월평균 200만원 ~ 300만원 미만,41,경기도,기혼,서비스 종사자,1,1,5,165,31633.33333,94900,31633.333333,94900,0,82500,12400,,N,1,자가용(승용/승합/트럭 등등),"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프);지역 축제/이벤트 참가",3인 이상 여행(가족 외),3,경기도 김포시,4.666666667,4.333333333,4.666666667,42210,"중립,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호,도시 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호","여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,새로운 경험 추구",40대,~9세이하,,,,남자,남자,,,,C,C0
e005189,남,30,월평균 300만원 ~ 400만원 미만,41,경기도,기혼,관리자,2,1,5,187.5,18675,74700,18675,74700,0,70200,4500,,N,1,자가용(승용/승합/트럭 등등),"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문",자녀 동반 여행,4,,4,3.666666667,4.333333333,26350,"자연 선호 매우선호,중립,자연 선호 중간선호,자연 선호 중간선호,자연 선호 매우선호,자연 선호 약간선호,도시 선호 약간선호,도시 선호 매우선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,역사 탐방, 문화적 경험 등 교육적 동기,운동, 건강 증진 및 충전",30대,~9세이하,~9세이하,,,남자,여자,여자,,,C,C0
e005194,남,40,월평균 400만원 ~ 500만원 미만,41,경기도,기혼,사무 종사자,1,1,8,94.28571429,41100,123300,41100,123300,0,115300,8000,,N,2,버스 + 지하철,쇼핑;역사 유적지 방문;시티투어;유흥/오락(나이트라이프);지역 축제/이벤트 참가,3인 이상 여행(가족 외),3,"경기도 성남시 수정구,인천광역시 부평구",4.166666667,4.5,3.833333333,42210,"자연 선호 중간선호,자연 선호 중간선호,자연 선호 매우선호,자연 선호 중간선호,도시 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호,도시 선호 매우선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구",30대,30대,,,,남자,남자,,,,C,C0
e005197,여,40,월평균 300만원 ~ 400만원 미만,11,서울특별시,기혼,사무 종사자,1,2,6,258,43297,432970,86594,216485,198000,234970,0,펜션,Y,2,,"야외 스포츠, 레포츠 활동;SNS 인생샷 여행",3인 이상 여행(가족 외),5,,5,5,5,28710,"자연 선호 매우선호,자연 선호 매우선호,중립,자연 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호","여행 동반자와의 친밀감 및 유대감 증진,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",40대,~9세이하,30대,30대,,남자,여자,여자,여자,,C,C1
e005201,여,20,월평균 200만원 ~ 300만원 미만,41,경기도,미혼,사무 종사자,1,2,13,80,110100,440400,220200,220200,253000,162800,24600,호텔,Y,2,"자가용(승용/승합/트럭 등등),택시",Well-ness 여행;SNS 인생샷 여행;호캉스 여행;신규 여행지 발굴;인플루언서 따라하기 여행,2인 여행(가족 외),2,,3.909090909,3.181818182,3.454545455,50110,"자연 선호 약간선호,자연 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,중립,자연 선호 중간선호,도시 선호 매우선호,도시 선호 매우선호","여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",30대,,,,,남자,,,,,A,B1
e005206,여,20,월평균 300만원 ~ 400만원 미만,43,충청북도,미혼,전문가 및 관련 종사자,4,2,16,84,125268.3333,751610,250536.666667,375805,565160,155900,30550,전통 숙박시설,Y,2,버스 + 지하철,SNS 인생샷 여행;호캉스 여행;인플루언서 따라하기 여행,3인 이상 여행(가족 외),3,서울특별시 종로구,4,4.928571429,4.928571429,11680,"도시 선호 약간선호,도시 선호 약간선호,도시 선호 약간선호,중립,도시 선호 중간선호,도시 선호 약간선호,중립,도시 선호 중간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구",20대,20대,,,,여자,여자,,,,A,A1
e005207,여,60,월평균 400만원 ~ 500만원 미만,11,서울특별시,사별,전업주부,3,1,5,307.5,6450,12900,6450,12900,0,10000,2900,,N,1,"기타,시외/고속버스","쇼핑;교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;지역 축제/이벤트 참가",2인 여행(가족 외),2,서울특별시 동대문구,4.333333333,3.666666667,3.666666667,41110,"자연 선호 매우선호,자연 선호 매우선호,도시 선호 약간선호,자연 선호 매우선호,자연 선호 매우선호,도시 선호 약간선호,도시 선호 중간선호,도시 선호 약간선호","SNS 사진 등록 등 과시,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)",20대,,,,,여자,,,,,C,C0
e005217,남,20,월평균 200만원 ~ 300만원 미만,41,경기도,미혼,사무 종사자,1,3,16,120,185671.6667,1114030,557015,371343.333333,618310,274400,12820,호텔,Y,3,버스 + 지하철,Well-ness 여행;호캉스 여행;신규 여행지 발굴;등반 여행;시티투어,2인 여행(가족 외),2,"경기도 안양시 만안구,서울특별시 중구",4.142857143,3.714285714,3.857142857,50130,"도시 선호 중간선호,자연 선호 중간선호,자연 선호 매우선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 약간선호,도시 선호 약간선호","여행 동반자와의 친밀감 및 유대감 증진,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,새로운 경험 추구",20대,,,,,여자,,,,,A,A1
e005219,여,30,월평균 300만원 ~ 400만원 미만,44,충청남도,기혼,사무 종사자,2,1,4,480,27750,111000,27750,111000,0,111000,0,,N,2,,"쇼핑;온천/스파;야외 스포츠, 레포츠 활동",자녀 동반 여행,4,,5,5,5,44210,"중립,중립,자연 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호,자연 선호 매우선호,중립","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",40대,~9세이하,~9세이하,,,남자,여자,여자,,,C,C0
e005220,남,60,월평균 400만원 ~ 500만원 미만,11,서울특별시,미혼,사무 종사자,4,2,8,171.4285714,42846.42857,599850,85692.857143,299925,380000,168600,51250,펜션,Y,1,"자가용(승용/승합/트럭 등등),지하철",Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;캠핑,3대 동반 여행(친척 포함),7,,4,3.833333333,3.833333333,41820,"자연 선호 중간선호,자연 선호 매우선호,자연 선호 약간선호,중립,자연 선호 중간선호,중립,도시 선호 중간선호,중립","여행 동반자와의 친밀감 및 유대감 증진,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",30대,30대,40대,30대,10대,남자,남자,남자,여자,여자,C,C1
e005221,남,20,월평균 200만원 ~ 300만원 미만,46,전라남도,미혼,사무 종사자,1,2,16,62,54040,216160,108080,108080,65000,110760,40400,모텔/여관,Y,2,"버스 + 지하철,자전거","야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가;SNS 인생샷 여행;호캉스 여행;인플루언서 따라하기 여행",2인 여행(가족 외),2,전라북도 전주시 완산구,5,5,5,29110,"자연 선호 약간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호,중립,자연 선호 중간선호,도시 선호 중간선호","새로운 경험 추구,여행 동반자와의 친밀감 및 유대감 증진,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",20대,,,,,남자,,,,,B,C1
e005223,남,30,월평균 200만원 ~ 300만원 미만,41,경기도,기혼,사무 종사자,2,1,4,190,20000,60000,20000,60000,0,31000,0,,N,2,,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;신규 여행지 발굴",자녀 동반 여행,3,,5,5,5,47250,"중립,중립,중립,자연 선호 매우선호,중립,중립,중립,중립","여행 동반자와의 친밀감 및 유대감 증진,역사 탐방, 문화적 경험 등 교육적 동기,",30대,~9세이하,,,,여자,남자,,,,C,C0
e005234,남,20,월평균 100만원 미만,26,부산광역시,미혼,학생,1,2,16,58,106825,427300,213650,213650,98000,214300,115000,호텔,Y,2,버스 + 지하철,"쇼핑;Well-ness 여행;시티투어;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람",2인 가족 여행,2,,4.785714286,4.571428571,4.785714286,48330,"중립,중립,자연 선호 약간선호,자연 선호 약간선호,자연 선호 약간선호,자연 선호 약간선호,자연 선호 매우선호,도시 선호 중간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,새로운 경험 추구",20대,,,,,남자,,,,,A,B1
e005235,여,30,월평균 100만원 미만,41,경기도,미혼,전문가 및 관련 종사자,6,3,24,92.60869565,140025,840150,420075,280050,182250,642900,15000,호텔,Y,3,버스 + 지하철,지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가,2인 여행(가족 외),2,경기도 고양시 일산서구,4.636363636,4.5,4.5,42210,"도시 선호 약간선호,자연 선호 약간선호,중립,자연 선호 약간선호,도시 선호 중간선호,자연 선호 약간선호,도시 선호 약간선호,자연 선호 약간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,역사 탐방, 문화적 경험 등 교육적 동기",30대,,,,,여자,,,,,A,A1
e005238,여,20,월평균 100만원 미만,41,경기도,미혼,학생,3,1,6,66,78715,157430,78715,157430,0,89600,67830,,N,1,"렌터카(승용/승합/버스 등등),지하철","테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;친환경 여행(플로깅 여행)",2인 여행(가족 외),2,,3.75,3.5,3.5,50130,"자연 선호 약간선호,자연 선호 약간선호,자연 선호 약간선호,자연 선호 약간선호,중립,중립,자연 선호 약간선호,도시 선호 중간선호","새로운 경험 추구,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,여행 동반자와의 친밀감 및 유대감 증진",20대,,,,,남자,,,,,B,A0
